,indicator_type,data,note
3905,domain,6115023087.my.id,FlowerStorm phishing domain
3906,domain,6121127171.lawforconstruction.com,FlowerStorm phishing domain
3907,domain,6121538920.my.id,FlowerStorm phishing domain
3908,domain,6122671651.my.id,FlowerStorm phishing domain
3909,domain,6122671651.uscourtbusinesslaw.com,FlowerStorm phishing domain
3910,domain,6125630067.federallegaladvice.com,FlowerStorm phishing domain
3911,domain,6130133278.my.id,FlowerStorm phishing domain
3912,domain,6137989126.site,FlowerStorm phishing domain
3913,domain,6160190517.my.id,FlowerStorm phishing domain
3914,domain,6173798458.my.id,FlowerStorm phishing domain
3915,domain,6182120286.my.id,FlowerStorm phishing domain
3916,domain,6218134057.my.id,FlowerStorm phishing domain
3917,domain,6247798789.my.id,FlowerStorm phishing domain
3918,domain,6248643719.my.id,FlowerStorm phishing domain
3919,domain,6248643719.payrollservicesfederal.com,FlowerStorm phishing domain
3920,domain,6248720097.my.id,FlowerStorm phishing domain
3921,domain,6252623804.businesslawdoc.com,FlowerStorm phishing domain
3922,domain,6267586143.federalbizlaw.com,FlowerStorm phishing domain
3923,domain,6269106227.my.id,FlowerStorm phishing domain
3924,domain,6269289022.my.id,FlowerStorm phishing domain
3925,domain,6271820518.my.id,FlowerStorm phishing domain
3926,domain,6286868798.my.id,FlowerStorm phishing domain
3927,domain,6302904062.my.id,FlowerStorm phishing domain
3928,domain,6306394954.my.id,FlowerStorm phishing domain
3929,domain,6311340922.my.id,FlowerStorm phishing domain
3930,domain,6323560673.my.id,FlowerStorm phishing domain
3931,domain,6325823195.site,FlowerStorm phishing domain
3932,domain,6331288949.legalservicesfederal.com,FlowerStorm phishing domain
3933,domain,6331309298.my.id,FlowerStorm phishing domain
3934,domain,6335781013.my.id,FlowerStorm phishing domain
3935,domain,6351220458.my.id,FlowerStorm phishing domain
3936,domain,6361541362.federallegaladvice.com,FlowerStorm phishing domain
3937,domain,6368180751.businesslawdoc.com,FlowerStorm phishing domain
3938,domain,6371703542.my.id,FlowerStorm phishing domain
3939,domain,6388273637.my.id,FlowerStorm phishing domain
3940,domain,6392829979.businesslawdoc.com,FlowerStorm phishing domain
3941,domain,6393435246.lawforconstruction.com,FlowerStorm phishing domain
3942,domain,6408592509.businesslawdoc.com,FlowerStorm phishing domain
3943,domain,6410250582.my.id,FlowerStorm phishing domain
3944,domain,6410359260.payrollservicesfederal.com,FlowerStorm phishing domain
3945,domain,6416617147.my.id,FlowerStorm phishing domain
3946,domain,6447506940.my.id,FlowerStorm phishing domain
3947,domain,6449625830.my.id,FlowerStorm phishing domain
3948,domain,6452146665.my.id,FlowerStorm phishing domain
3949,domain,6452146665.online,FlowerStorm phishing domain
3950,domain,6452581537.my.id,FlowerStorm phishing domain
3951,domain,6456613098.federalbizlaw.com,FlowerStorm phishing domain
3952,domain,6456613098.my.id,FlowerStorm phishing domain
3953,domain,6456845023.my.id,FlowerStorm phishing domain
3954,domain,6462393074.my.id,FlowerStorm phishing domain
3955,domain,6468601034.businesslawconstruction.com,FlowerStorm phishing domain
3956,domain,6471928182.my.id,FlowerStorm phishing domain
3957,domain,6489637823.legalservicesfederal.com,FlowerStorm phishing domain
3958,domain,6494050455.my.id,FlowerStorm phishing domain
3959,domain,6498458152.my.id,FlowerStorm phishing domain
3960,domain,6499753377.my.id,FlowerStorm phishing domain
3961,domain,6504122924.my.id,FlowerStorm phishing domain
3962,domain,6519132620.my.id,FlowerStorm phishing domain
3963,domain,6526344548.federalcontractslegal.com,FlowerStorm phishing domain
3964,domain,6529416807.lawforconstruction.com,FlowerStorm phishing domain
3965,domain,6530253011.federallegalfirm.com,FlowerStorm phishing domain
3966,domain,6533547693.my.id,FlowerStorm phishing domain
3967,domain,6535832851.my.id,FlowerStorm phishing domain
3968,domain,6541540180.my.id,FlowerStorm phishing domain
3969,domain,654292686.my.id,FlowerStorm phishing domain
3970,domain,654292686.uscourtbusinesslaw.com,FlowerStorm phishing domain
3971,domain,6550441439.my.id,FlowerStorm phishing domain
3972,domain,6557592931.my.id,FlowerStorm phishing domain
3973,domain,6578617773.cloud,FlowerStorm phishing domain
3974,domain,6578617773.site,FlowerStorm phishing domain
3975,domain,6579880838.my.id,FlowerStorm phishing domain
3976,domain,6584987574.my.id,FlowerStorm phishing domain
3977,domain,6587413879.my.id,FlowerStorm phishing domain
3978,domain,6597109634.my.id,FlowerStorm phishing domain
3979,domain,6601769812.my.id,FlowerStorm phishing domain
3980,domain,6603202810.federalcontractslegal.com,FlowerStorm phishing domain
3981,domain,6605801035.lawyerforconstruction.com,FlowerStorm phishing domain
3982,domain,6623837267.lawforconstruction.com,FlowerStorm phishing domain
3983,domain,6636653764.payrollservicesfederal.com,FlowerStorm phishing domain
3984,domain,6636653764.site,FlowerStorm phishing domain
3985,domain,6647874338.site,FlowerStorm phishing domain
3986,domain,6647874338.space,FlowerStorm phishing domain
3987,domain,6651121286.uscourtbusinesslaw.com,FlowerStorm phishing domain
3988,domain,6659207970.my.id,FlowerStorm phishing domain
3989,domain,6659341756.federalbizlaw.com,FlowerStorm phishing domain
3990,domain,6659341756x.federalbizlaw.com,FlowerStorm phishing domain
3991,domain,6671195603.my.id,FlowerStorm phishing domain
3992,domain,6685596917.my.id,FlowerStorm phishing domain
3993,domain,6689253171.my.id,FlowerStorm phishing domain
3994,domain,6691869997.online,FlowerStorm phishing domain
3995,domain,6691869997.site,FlowerStorm phishing domain
3996,domain,6695408964.site,FlowerStorm phishing domain
3997,domain,6700480002.my.id,FlowerStorm phishing domain
3998,domain,6719074572.businesslawdoc.com,FlowerStorm phishing domain
3999,domain,6721918489.online,FlowerStorm phishing domain
4000,domain,6723980055.federallegaladvice.com,FlowerStorm phishing domain
4001,domain,6723980055.my.id,FlowerStorm phishing domain
4002,domain,6734194534.federalbizlaw.com,FlowerStorm phishing domain
4003,domain,6734194534.my.id,FlowerStorm phishing domain
4004,domain,6738991425.my.id,FlowerStorm phishing domain
4005,domain,6764151209.my.id,FlowerStorm phishing domain
4006,domain,6776320468.my.id,FlowerStorm phishing domain
4007,domain,6785433762.online,FlowerStorm phishing domain
4008,domain,6798247249.my.id,FlowerStorm phishing domain
4009,domain,6798281034.my.id,FlowerStorm phishing domain
4010,domain,6800677962.my.id,FlowerStorm phishing domain
4011,domain,6808081530.federallegaladvice.com,FlowerStorm phishing domain
4012,domain,6809182165.my.id,FlowerStorm phishing domain
4013,domain,681730336.federallawdocs.com,FlowerStorm phishing domain
4014,domain,6818335251.businesslawconstruction.com,FlowerStorm phishing domain
4015,domain,6820769264.lawforconstruction.com,FlowerStorm phishing domain
4016,domain,6821075038.my.id,FlowerStorm phishing domain
4017,domain,6827061930.my.id,FlowerStorm phishing domain
4018,domain,6849413948.my.id,FlowerStorm phishing domain
4019,domain,6857032385.my.id,FlowerStorm phishing domain
4020,domain,6859587957.federalbusinesslegal.com,FlowerStorm phishing domain
4021,domain,6860464338.federallegaladvice.com,FlowerStorm phishing domain
4022,domain,6864430013.microsoftbusinesslawyers.com,FlowerStorm phishing domain
4023,domain,6871339417.businesslawdoc.com,FlowerStorm phishing domain
4024,domain,6871339417.my.id,FlowerStorm phishing domain
4025,domain,6871778911.my.id,FlowerStorm phishing domain
4026,domain,6876612313.my.id,FlowerStorm phishing domain
4027,domain,6876661180.my.id,FlowerStorm phishing domain
4028,domain,6889105512.lawforconstruction.com,FlowerStorm phishing domain
4029,domain,690164097.businesslawconstruction.com,FlowerStorm phishing domain
4030,domain,6903260320.my.id,FlowerStorm phishing domain
4031,domain,6940613612.my.id,FlowerStorm phishing domain
4032,domain,6946652049.my.id,FlowerStorm phishing domain
4033,domain,6966432773.my.id,FlowerStorm phishing domain
4034,domain,6972721115.federalbusinesslegal.com,FlowerStorm phishing domain
4035,domain,6997666541.my.id,FlowerStorm phishing domain
4036,domain,7001427020.federallawdocs.com,FlowerStorm phishing domain
4037,domain,7002800144.my.id,FlowerStorm phishing domain
4038,domain,7015541743.federalcontractslegal.com,FlowerStorm phishing domain
4039,domain,7023107888.my.id,FlowerStorm phishing domain
4040,domain,7028811699.legalservicesfederal.com,FlowerStorm phishing domain
4041,domain,7033110110.my.id,FlowerStorm phishing domain
4042,domain,7039858554.federalbizlaw.com,FlowerStorm phishing domain
4043,domain,7056089362.my.id,FlowerStorm phishing domain
4044,domain,7061794327.my.id,FlowerStorm phishing domain
4045,domain,7068690142.federalbizlaw.com,FlowerStorm phishing domain
4046,domain,7073547716.federalconstructionlawyer.com,FlowerStorm phishing domain
4047,domain,7081360194.my.id,FlowerStorm phishing domain
4048,domain,7083870315.federalpayrollsolutions.com,FlowerStorm phishing domain
4049,domain,7089482125.my.id,FlowerStorm phishing domain
4050,domain,7105856973.federalconstructionlawyer.com,FlowerStorm phishing domain
4051,domain,7107959845.my.id,FlowerStorm phishing domain
4052,domain,7111612845.my.id,FlowerStorm phishing domain
4053,domain,7145229724.my.id,FlowerStorm phishing domain
4054,domain,7150652920.my.id,FlowerStorm phishing domain
4055,domain,7156221183.my.id,FlowerStorm phishing domain
4056,domain,7158299075.lawforconstruction.com,FlowerStorm phishing domain
4057,domain,7170163623.my.id,FlowerStorm phishing domain
4058,domain,7180017943.federalpayrollsolutions.com,FlowerStorm phishing domain
4059,domain,7182418297.my.id,FlowerStorm phishing domain
4060,domain,7184432502.online,FlowerStorm phishing domain
4061,domain,7207269714.my.id,FlowerStorm phishing domain
4062,domain,7239429473.my.id,FlowerStorm phishing domain
4063,domain,7242894401.my.id,FlowerStorm phishing domain
4064,domain,7263480725.my.id,FlowerStorm phishing domain
4065,domain,7280197802.my.id,FlowerStorm phishing domain
4066,domain,7304744996.my.id,FlowerStorm phishing domain
4067,domain,7306110691.lawforconstruction.com,FlowerStorm phishing domain
4068,domain,7306263868.online,FlowerStorm phishing domain
4069,domain,7329972309.federalbizlaw.com,FlowerStorm phishing domain
4070,domain,7362992165.my.id,FlowerStorm phishing domain
4071,domain,7369411677.uscourtbusinesslaw.com,FlowerStorm phishing domain
4072,domain,740461052.my.id,FlowerStorm phishing domain
4073,domain,7411199721.my.id,FlowerStorm phishing domain
4074,domain,7411669836.online,FlowerStorm phishing domain
4075,domain,7417188386.federallegaladvice.com,FlowerStorm phishing domain
4076,domain,7422099713.businesslawconstruction.com,FlowerStorm phishing domain
4077,domain,7424069490.federallegaladvice.com,FlowerStorm phishing domain
4078,domain,7424069490.my.id,FlowerStorm phishing domain
4079,domain,7445995473.site,FlowerStorm phishing domain
4080,domain,7488549444.federallawdocs.com,FlowerStorm phishing domain
4081,domain,7506984803.my.id,FlowerStorm phishing domain
4082,domain,7526666960.federalbusinesslegal.com,FlowerStorm phishing domain
4083,domain,7544631276.my.id,FlowerStorm phishing domain
4084,domain,7606001752.federalcontractslegal.com,FlowerStorm phishing domain
4085,domain,7634181281.federalcontractslegal.com,FlowerStorm phishing domain
4086,domain,7667218846.federalbusinesslegal.com,FlowerStorm phishing domain
4087,domain,7674412482.lawyerforconstruction.com,FlowerStorm phishing domain
4088,domain,7676063207.microsoftbusinesslawyers.com,FlowerStorm phishing domain
4089,domain,7745127034.my.id,FlowerStorm phishing domain
4090,domain,7800964014.lawyerforconstruction.com,FlowerStorm phishing domain
4091,domain,7821781576.businesslawconstruction.com,FlowerStorm phishing domain
4092,domain,7827217595.my.id,FlowerStorm phishing domain
4093,domain,7863788682.lawyerforconstruction.com,FlowerStorm phishing domain
4094,domain,7901745230.federalcontractslegal.com,FlowerStorm phishing domain
4095,domain,7902677865.my.id,FlowerStorm phishing domain
4096,domain,7940789066.my.id,FlowerStorm phishing domain
4097,domain,8008833205.my.id,FlowerStorm phishing domain
4098,domain,813644346.federalbusinesslegal.com,FlowerStorm phishing domain
4099,domain,830122835.my.id,FlowerStorm phishing domain
4100,domain,889547742.federalconstructionlawyer.com,FlowerStorm phishing domain
4101,domain,889788691.site,FlowerStorm phishing domain
4102,domain,890184926.online,FlowerStorm phishing domain
4103,domain,901557029.federalbizlaw.com,FlowerStorm phishing domain
4104,domain,927275241.federalpayrollsolutions.com,FlowerStorm phishing domain
4105,domain,942547373.businesslawdoc.com,FlowerStorm phishing domain
4106,domain,942547373.my.id,FlowerStorm phishing domain
4107,domain,973342939.payrollservicesfederal.com,FlowerStorm phishing domain
4108,domain,975504573.my.id,FlowerStorm phishing domain
4109,domain,976104207.my.id,FlowerStorm phishing domain
4110,domain,982806700.my.id,FlowerStorm phishing domain
4111,domain,www.1001532424430.federallegaladvice.com,FlowerStorm phishing domain
4112,domain,www.1081733637.federalconstructionlawyer.com,FlowerStorm phishing domain
4113,domain,www.1093017875.site,FlowerStorm phishing domain
4114,domain,www.1158844591.businesslawconstruction.com,FlowerStorm phishing domain
4115,domain,www.1183502499.site,FlowerStorm phishing domain
4116,domain,www.1192578194.payrollservicesfederal.com,FlowerStorm phishing domain
4117,domain,www.1198439837.federallawdocs.com,FlowerStorm phishing domain
4118,domain,www.1265244961.federallegaladvice.com,FlowerStorm phishing domain
4119,domain,www.1272787021.lawforconstruction.com,FlowerStorm phishing domain
4120,domain,www.1359862337.federalconstructionlawyer.com,FlowerStorm phishing domain
4121,domain,www.1417642101.lawyerforconstruction.com,FlowerStorm phishing domain
4122,domain,www.1419993777.uscourtbusinesslaw.com,FlowerStorm phishing domain
4123,domain,www.1430988701.uscourtbusinesslaw.com,FlowerStorm phishing domain
4124,domain,www.1464509838.federalbusinesslegal.com,FlowerStorm phishing domain
4125,domain,www.1481583280.businesslawdoc.com,FlowerStorm phishing domain
4126,domain,www.1486057043.federalbizlaw.com,FlowerStorm phishing domain
4127,domain,www.1496973727.businesslawconstruction.com,FlowerStorm phishing domain
4128,domain,www.1500505560.federallegalfirm.com,FlowerStorm phishing domain
4129,domain,www.1518076290.federalpayrollsolutions.com,FlowerStorm phishing domain
4130,domain,www.1548899511.online,FlowerStorm phishing domain
4131,domain,www.1549528275.legalservicesfederal.com,FlowerStorm phishing domain
4132,domain,www.1557129175.online,FlowerStorm phishing domain
4133,domain,www.1569253104.uscourtbusinesslaw.com,FlowerStorm phishing domain
4134,domain,www.1569742347.federalpayrollsolutions.com,FlowerStorm phishing domain
4135,domain,www.1574604108.federalpayrollsolutions.com,FlowerStorm phishing domain
4136,domain,www.1616211941.lawforconstruction.com,FlowerStorm phishing domain
4137,domain,www.1620798101.site,FlowerStorm phishing domain
4138,domain,www.1724225570.payrollservicesfederal.com,FlowerStorm phishing domain
4139,domain,www.1724225570x.payrollservicesfederal.com,FlowerStorm phishing domain
4140,domain,www.1731888482.microsoftbusinesslawyers.com,FlowerStorm phishing domain
4141,domain,www.1780937851.federalbizlaw.com,FlowerStorm phishing domain
4142,domain,www.1820881115.microsoftbusinesslawyers.com,FlowerStorm phishing domain
4143,domain,www.1822912119.online,FlowerStorm phishing domain
4144,domain,www.1850103850.lawforconstruction.com,FlowerStorm phishing domain
4145,domain,www.1855491562.federallawdocs.com,FlowerStorm phishing domain
